LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,IS_MALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,PAY_1_-1,PAY_1_0,PAY_1_1,PAY_1_2,PAY_1_3,PAY_2_-1,PAY_2_0,PAY_2_1,PAY_2_2,PAY_2_3,PAY_3_-1,PAY_3_0,PAY_3_1,PAY_3_2,PAY_3_3,PAY_4_-1,PAY_4_0,PAY_4_2,PAY_4_3,PAY_5_-1,PAY_5_0,PAY_5_2,PAY_5_3,PAY_6_-1,PAY_6_0,PAY_6_2,PAY_6_3,NEXT_MONTH_DEFAULT
-0.677738331197949,-1.2393827160125923,0.14765143714644827,-0.686563940377759,-0.5373959189776912,-0.39126725294135983,-0.5382856433040558,-0.5279285528737627,0.30432149082480764,0.18459984947335545,0.6890246331943101,0.20649289454411943,0.19728959422293577,0.14027724930278845,2,2,2,1,1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.5240247998201284,1.153248009880443,-0.6822290765109774,-0.637751429418625,-0.5994323903200816,-0.6167530306753584,-0.6126775045000409,-0.6454385756691928,-0.13607358128444938,-0.1468264765250976,-0.10283055182980984,-0.11635506627360764,-0.3007877333762525,-0.19022664844904472,1,2,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.09082932569115422,-0.9131148897544512,-0.6519496523640174,-0.658515895564151,-0.673775283619824,-0.6529813863753607,-0.6522079077297066,-0.6444499700303892,-0.23717120291876842,-0.24477985610492786,-0.2300563644475229,-0.28791025884202326,-0.2965974350262807,-0.2549793730565156,1,1,2,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.3982563884467955,-0.3693351793242159,0.4466006723751657,0.09841922445035878,-0.6202264967421649,-0.5760364781724707,-0.5557655190794613,-0.5326537527066889,-0.2042178534122097,-0.2010433772188897,-0.18271778249345655,-0.2904697229665417,-0.26364322427396025,-0.2336063652012027,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3213996227578852,1.0444920677943959,2.0264042608821935,1.9449247923706532,1.966744794391072,1.6739027273287361,1.573158845157899,1.55260039200252,0.06802020886934024,0.05361726177211877,0.033787408176737366,-0.008146610787023058,-0.014142917435809909,-0.04574281097970576,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.2157356910203212,0.1744445311060194,-0.5827528907442227,-0.5835075691658925,-0.583941285397185,-0.5908844169107831,-0.6024222071847608,-0.6468963500857339,-0.2952802986535849,-0.22372827290666883,-0.2851137801751713,-0.32089890755803857,-0.30625642783299534,-0.291215550795038,2,2,2,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.5240247998201284,-0.58684706349631,-0.6816950478664102,-0.18530610672523015,-0.6415537853801992,-0.6702424994220737,-0.6609888012776142,-0.6534312009185042,2.066783247458513,-0.1433330025891796,-0.29067349960649264,-0.3260178358070754,-0.33466523020568534,-0.291215550795038,2,1,2,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.24454285706897486,-0.3693351793242159,-0.6874358557955076,-0.686563940377759,-0.681499220586031,-0.6702424994220737,-0.6609888012776142,-0.6383507759198036,-0.37373096815788215,-0.2690980642822271,-0.29067349960649264,-0.3260178358070754,-0.27074542486713277,-0.24051946747246294,2,1,1,1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.13974097137557676,0.8269801836223017,-0.6147278558376836,-0.5936600143839263,-0.6117676329377554,-0.6578384760661544,-0.20190861491005394,-0.5258675614572736,0.07934368493435116,0.007430814151800472,-0.2471133677513826,1.6663116964534763,0.20602530095253796,-0.041710167988137294,2,2,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.935391702225002,1.0444920677943959,6.26098439797779,6.5641898808195185,6.779391578865116,5.918415036676572,5.118559290974131,5.21178173779833,0.8806660809600939,0.6382977632289379,0.5729722372977962,0.5070166404979913,0.5175988409750161,0.40009467633098567,1,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.13974097137557676,0.1744445311060194,0.09140487015740813,-0.686563940377759,-0.681499220586031,-0.4471391549224835,-0.517512932448185,-0.5381162177617738,-0.37373096815788215,-0.2690980642822271,0.49281511734136696,0.29664290870771287,0.15396617060458345,0.18503958650919847,2,1,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.1388789253314109,-0.3693351793242159,-0.4590852073785738,-0.4340201247620849,-0.4059304769204029,-0.37280723800894455,-0.32661040910160616,-0.3191987148639706,-0.26436110652397427,-0.19641565849858275,-0.24587187700458268,-0.2185203425773015,-0.33466523020568534,-0.25981854464639775,1,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.21659773706448707,-0.043067353066074725,0.4456794729632873,0.46197146370519354,0.5323549405118189,0.5967816062472492,0.6735923421557546,0.7400000689614281,-0.10250998456480623,-0.08716520086623848,-0.08555763709172405,-0.09850991362765972,-0.1144970118173375,-0.11838799401353209,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.013972560002243896,-0.47809112141026294,-0.6465559630538886,0.8838201853779842,0.9451388479689082,1.0391149199233916,1.1660432004581796,1.22927608003038,7.220456572448243,0.0031206839711224385,-0.04777313610216141,-0.006084820242272105,0.020444799452940223,-0.03197421562277913,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.4751131541357058,-0.8043589476684041,0.79843209413215,0.8791269425268492,0.6897157458681259,0.4515454021703199,0.49115944933952677,0.5084317650924928,-0.070438103254925,-0.04224910740443581,-0.14903559875418929,-0.15823074319975633,-0.1144970118173375,-0.19904085384490153,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.2934545027533974,-0.58684706349631,0.8457336813246895,0.8624290250831967,0.8215126255191134,0.6229115191407596,0.6339144985493516,0.6569739513296934,-0.08732160948359398,-0.0687904353591374,-0.09635320880302767,0.08634027314311551,-0.19262121834223514,-0.17570913367939822,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.90830862826468,0.1744445311060194,-0.016709228935221112,0.004777192014062704,0.01568696292527753,0.0077979990905286565,-0.5213791467715174,-0.3526940143888622,-0.25174933078689626,-0.17563629404857709,-0.23593995103018336,-0.31393147744129396,0.940037732256917,-0.280385023903397,1,2,3,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.396532296358464,0.9357361257083489,-0.6789715017791176,-0.6845585191001228,-0.6784298202617733,-0.6374571440092163,-0.6104331343208182,-0.6534312009185042,-0.3639670127485314,-0.2594342987192332,-0.17553872730543965,-0.1066148833553014,-0.33466523020568534,-0.23763900819277117,1,1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.4751131541357058,-0.58684706349631,0.16783771991108834,0.10329351227794706,-0.24864172321490008,-0.31868757724538566,-0.2912902477409931,-0.285251002589118,-0.034704738666537255,-0.1329886901555523,-0.09548956306612337,-0.11272915876387321,-0.19262121834223514,-0.291215550795038,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.1388789253314109,-0.9131148897544512,-0.4737709951041717,-0.47139894913136193,-0.43807992350922353,-0.40285663783648146,-0.4313586056413835,-0.6534312009185042,-0.37373096815788215,-0.1921508981092803,-0.225900069338671,-0.32445371884209195,-0.33466523020568534,-0.291215550795038,2,3,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.8314518625757696,-0.6956030055823571,-0.6132459263490097,-0.5809033068122953,-0.5797911103108648,-0.5453261452540978,-0.5863348238563183,-0.6032971658117129,0.1407074324722846,0.09513062088075458,0.14800455688232958,-0.3249513924218594,-0.12216738845796381,0.15208713234952467,2,1,2,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2.242818764980643,1.8057836623967254,1.6825832687937172,1.747042633107219,1.7434567285489495,1.9670188678459382,2.01669226291172,2.0366987904885843,0.16871099902826966,0.1392300580977972,0.14946195906335555,0.10055951827932899,0.09146680538466534,0.05443956276797384,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.1668240453358987,1.6970277203106783,5.763416559118417,3.3630500929291887,3.317108013102502,3.6776059301510977,3.498517195913359,3.5333304354429576,1.0076653065275516,0.32070922360003024,0.31171940188424885,0.27247019197614997,0.2565929691759262,0.2043386636831333,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.2934545027533974,-0.26057923723816884,0.9440083026411682,1.0581943507757925,1.0615310846779642,-0.028199798554530957,0.03768199728798222,0.07537222721314153,-0.02792421407671036,-0.12913225788862986,-0.2100845567816112,-0.21596087845278308,-0.22415498897592107,-0.19327993528551798,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.1388789253314109,-1.2393827160125923,-0.4142268012349291,-0.4174753992215853,-0.40764530620954215,-0.36962553685073474,-0.34684250524277366,-0.32767726491879556,-0.37345974717428904,-0.19469160642631156,-0.20490268236018547,-0.254921610126008,-0.2635722022680285,-0.23337592845882735,1,3,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.24454285706897486,1.153248009880443,-0.43959316185187103,0.3929933276764942,0.5115896547500571,0.5632123534475864,0.39032661391532764,0.20454444534090005,3.6945837857382564,0.6382977632289379,0.8022701804458849,2.873312319840958,2.5062150070633193,2.85424598262837,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.47425110809154,0.2832004731920665,-0.6810942656412722,-0.6869121037940153,-0.609548442092987,-0.6625879719979748,-0.661021565805778,-0.6534647129740568,-0.37373096815788215,-0.04143245115967577,-0.26341468103545107,-0.3260178358070754,-0.33466523020568534,-0.2593576711616471,1,1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.3213996227578852,0.06568858901997233,-0.49363686068207147,-0.6183935434747744,-0.6052397533748977,-0.533967318413919,-0.3856193243246712,-0.5563467759824252,-0.04046818456789012,-0.029001128322772806,0.1882180615069355,0.873802068786618,0.07683627216272997,-0.15208936758592573,2,1,2,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.1668240453358987,-0.8043589476684041,-0.531446088717429,-0.6708687335729248,-0.6534999490835306,-0.46562991092889117,-0.6610707125980237,-0.6535149810573858,-0.29677201406334686,-0.18053623151713738,0.4312803585869363,-0.32566235467867005,-0.33466523020568534,-0.291215550795038,2,1,2,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.7825402168913471,0.06568858901997233,2.999925129212081,3.0982927046712434,3.10298491724267,3.460358760247053,3.822984318319807,3.923293469881578,0.3721267367230766,0.23450661998646952,0.357060803071724,0.456040646684666,0.3897592302979108,0.31368089794023274,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.90830862826468,1.479515836138584,-0.04231590244221826,-0.005695563546926982,-0.2452697059572649,-0.19252620958071898,-0.41009442686305525,-0.39810284966272724,-0.24903712095096547,-0.19469160642631156,-0.18806159049055185,-0.288621221098834,-0.296526413020349,-0.257975050707395,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.4751131541357058,0.2832004731920665,-0.6589988304723043,0.18341287762684821,0.22034247186944164,0.23734159859151938,0.2002923505650904,0.07919260154614567,3.8619949378610823,-0.04224910740443581,-0.18271778249345655,0.029463292598261595,0.020444799452940223,-0.11838799401353209,2,1,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.90830862826468,1.8057836623967254,-0.6022716377031537,-0.6412052105078875,-0.6214657851359967,-0.6702424994220737,-0.6609888012776142,-0.6481027840856299,-0.2997554448828707,-0.22372827290666883,-0.29067349960649264,-0.3260178358070754,-0.3120802323193968,-0.291215550795038,2,1,2,2,0,0,0,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-0.677738331197949,-0.9131148897544512,-0.4132121468102515,-0.5614340085752427,-0.5526564586180145,-0.5386092205867661,-0.5580918005790935,-0.5367254674563381,-0.2391375550498182,-0.16533735140632536,-0.16722613708773587,-0.30603979639069545,-0.2661289944815706,0.7457497898939974,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3213996227578852,0.2832004731920665,0.6713466274412709,-0.4879715277451621,-0.1016851762347152,-0.3780332205876466,-0.6778789155460706,-0.7350833242725795,-0.30375595439086855,1.557126778166744,0.7354995694114721,-0.3260178358070754,-0.33466523020568534,-0.291215550795038,1,2,2,0,0,-1,-1,-1,-1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.13974097137557676,-1.1306267739265452,1.3386821724085558,1.38932561270884,1.4988990153894362,1.6749325533074804,1.8351440123559157,1.7264274241542084,0.016284806248961014,0.017094579714794382,0.6077339782081939,0.5542245343502201,0.3272598650779927,0.053114551499315626,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.9362537482691677,0.8269801836223017,1.944991594017924,2.2509882883332466,2.4512200943983102,2.741248186880651,3.0774930090080916,3.2670436420214584,0.7789582121126905,0.18459984947335545,0.24910508595868788,0.3849444210035986,0.3755548291115658,-0.00316962282586147,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.1388789253314109,-1.2393827160125923,-0.6874358557955076,-0.6741693227590346,-0.6747695964009216,-0.6625572309239824,-0.6609888012776142,-0.6425900509472161,-0.31338429930842276,-0.24791037170984137,-0.2636845703282336,-0.3260178358070754,-0.2887139923678592,-0.291215550795038,2,1,2,1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.1388789253314109,1.370759894052537,-0.5848489531741489,-0.5672831539683486,-0.6163789385892223,-0.616138209195511,-0.6334665976199936,-0.5648755941205792,-0.29236467307995934,-0.17799552320010611,-0.19999069723154234,-0.3260178358070754,0.04068607114348188,-0.291215550795038,2,2,2,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-0.3703112684423077,-0.3693351793242159,-0.6319235781927474,-0.6492129690817826,-0.681499220586031,-0.5712562411666579,-0.6609888012776142,-0.5540679562048437,-0.19187729865872474,-0.2690980642822271,0.05694390949748361,-0.3260178358070754,0.08649526496944458,0.003743479445398767,2,2,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.5519699198246162,0.1744445311060194,-0.6329515833335393,-0.58061084954264,1.5427784707291756,-0.5224240451297858,-0.474886281307037,-0.5890545422018291,0.14457233148848592,6.769662109304632,0.23080659190802827,0.49080670104270796,-0.05981006724990916,-0.08733664297845485,1,1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9851653939535903,0.9357361257083489,-0.5302979271316096,-0.6208446139252187,-0.668212896177742,-0.598538944334882,-0.594493191369113,-0.55979851770435,-0.05233410260008719,-0.22726711663396237,-0.03886678944033593,-0.03743825576762283,0.06220573894079459,0.11204874836180914,2,2,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.1388789253314109,-1.3481386580986394,-0.5024216318852018,-0.4759807796892949,-0.44413226217677376,-0.39223559677211933,-0.3743155621081485,-0.3540344966109689,-0.2720230993104787,-0.19650639808133388,-0.17192221078215295,-0.3260178358070754,-0.288500926350064,-0.20768223168397681,2,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.5240247998201284,-0.8043589476684041,0.6080108301956013,0.7046274382991886,-0.30203199646078993,-0.23817670445938127,-0.6245218814312669,-0.6534312009185042,-0.011583149815227536,0.04889880346906072,-0.1947548449515601,-0.18382538444494062,-0.33466523020568534,-0.291215550795038,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.013972560002243896,-1.3481386580986394,-0.569869449694039,-0.2382408725328389,-0.21237092220008097,-0.1738971187413457,-0.13066214841779691,-0.13060962224133188,1.8090555077991926,-0.1961434397503294,-0.16647044706794462,-0.15687991491181605,-0.17827477314402665,-0.1363620599188087,2,2,2,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.90830862826468,-0.6956030055823571,-0.3245767425282108,-0.29831995164202707,-0.26492539629664247,-0.21032529142229842,-0.16105124828975295,-0.13124635129683257,-0.27514214062179904,-0.20176929388089862,-0.20981466748882863,-0.24830966113766875,-0.25377116544945044,-0.17375042136920782,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
